timestamps,open,high,low,close,volume
1636986600,150.3699951171875,150.8000030517578,150.2899932861328,150.77999877929688,2052956
1636986660,150.80999755859375,151.22000122070312,150.7899932861328,151.17999267578125,615526
1636986720,151.19000244140625,151.42999267578125,151.1199951171875,151.1562042236328,521593
1636986780,151.1649932861328,151.36000061035156,151.13999938964844,151.27000427246094,334812
1636986840,151.25,151.37420654296875,151.22999572753906,151.32000732421875,363213
1636986900,151.25,151.25999450683594,151.24000549316406,151.25999450683594,361626
1636986960,151.25,151.48500061035156,151.25,151.47850036621094,366933
1636987020,151.5,151.52999877929688,151.47000122070312,151.50999450683594,461963
1636987080,151.52000427246094,151.84710693359375,151.5198974609375,151.84710693359375,550181
1636987140,151.75,151.77999877929688,151.75,151.77999877929688,304466
1636987200,151.75,151.75,151.6300048828125,151.6699981689453,401136
1636987260,151.5,151.69000244140625,151.5,151.6602020263672,358128
1636987320,151.71499633789062,151.74000549316406,151.6300048828125,151.6649932861328,255834
1636987380,151.67999267578125,151.7100067138672,151.5,151.52000427246094,191728
1636987440,151.54319763183594,151.57000732421875,151.42750549316406,151.43919372558594,236877
1636987500,151.5,151.5,151.38999938964844,151.4250030517578,316514
1636987560,151.375,151.47999572753906,151.36000061035156,151.47999572753906,364894
1636987620,151.5,151.50990295410156,151.36000061035156,151.42160034179688,208135
1636987680,151.375,151.46499633789062,151.33999633789062,151.46499633789062,222989
1636987740,151.58999633789062,151.58999633789062,151.5050048828125,151.50999450683594,339460
1636987800,151.42999267578125,151.42999267578125,151.35000610351562,151.3800048828125,238357
1636987860,151.21499633789062,151.2899932861328,151.09010314941406,151.10000610351562,289133
1636987920,151.12120056152344,151.15499877929688,151.05999755859375,151.14999389648438,234913
1636987980,151.10159301757812,151.10159301757812,151.00999450683594,151.0399932861328,167936
1636988040,151.0399932861328,151.08990478515625,151.0399932861328,151.07000732421875,160733
1636988100,151.08999633789062,151.11500549316406,151.0500030517578,151.0998992919922,175979
1636988160,151.08999633789062,151.22000122070312,151.00999450683594,151.05999755859375,246754
1636988220,151.1300048828125,151.139892578125,151.06350708007812,151.06910705566406,104776
1636988280,151.02000427246094,151.07000732421875,151.02000427246094,151.02499389648438,93854
1636988340,150.9949951171875,151.02999877929688,150.88999938964844,150.9550018310547,234177
1636988400,150.9600067138672,150.99000549316406,150.86000061035156,150.91000366210938,183489
1636988460,150.9199981689453,150.99000549316406,150.85000610351562,150.85000610351562,156585
1636988520,150.85000610351562,150.8699951171875,150.77999877929688,150.84500122070312,187206
1636988580,150.86000061035156,151.00999450683594,150.85499572753906,151.0,231130
1636988640,150.99000549316406,150.9949951171875,150.8800048828125,150.91000366210938,148072
1636988700,150.89999389648438,150.99949645996094,150.84010314941406,150.91000366210938,96598
1636988760,150.91000366210938,150.92999267578125,150.77999877929688,150.80130004882812,130296
1636988820,150.80999755859375,150.86000061035156,150.76499938964844,150.82000732421875,97164
1636988880,150.82000732421875,150.83999633789062,150.75999450683594,150.76499938964844,88481
1636988940,150.77000427246094,150.77999877929688,150.68499755859375,150.68739318847656,144493
1636989000,150.69000244140625,150.69000244140625,150.55999755859375,150.57000732421875,161816
1636989060,150.5800018310547,150.74000549316406,150.5800018310547,150.72500610351562,177127
1636989120,150.72000122070312,150.72000122070312,150.52999877929688,150.57000732421875,156985
1636989180,150.5749969482422,150.59500122070312,150.47000122070312,150.51499938964844,167802
1636989240,150.5,150.5399932861328,150.47000122070312,150.49000549316406,92701
1636989300,150.49769592285156,150.5399932861328,150.41000366210938,150.47999572753906,170275
1636989360,150.47999572753906,150.50999450683594,150.41990661621094,150.4600067138672,139557
1636989420,150.4600067138672,150.47500610351562,150.41000366210938,150.4199981689453,84545
1636989480,150.42999267578125,150.47999572753906,150.3300018310547,150.33999633789062,175986
1636989540,150.3406982421875,150.42990112304688,150.33999633789062,150.34500122070312,105602
1636989600,150.35000610351562,150.47999572753906,150.33999633789062,150.44000244140625,123413
1636989660,150.44500732421875,150.44500732421875,150.33999633789062,150.33999633789062,176375
1636989720,150.33999633789062,150.39999389648438,150.31190490722656,150.36000061035156,137731
1636989780,150.35009765625,150.38999938964844,150.25,150.3800048828125,259280
1636989840,150.3813018798828,150.4075927734375,150.27000427246094,150.32000732421875,159880
1636989900,150.3300018310547,150.50999450683594,150.30999755859375,150.43499755859375,248373
1636989960,150.43499755859375,150.44000244140625,150.36000061035156,150.3800048828125,320285
1636990020,150.38999938964844,150.46499633789062,150.36000061035156,150.46499633789062,98696
1636990080,150.4687957763672,150.4980010986328,150.41000366210938,150.49000549316406,119386
1636990140,150.48500061035156,150.49830627441406,150.3699951171875,150.44090270996094,102053
1636990200,150.44000244140625,150.50999450683594,150.41000366210938,150.49000549316406,88304
1636990260,150.4949951171875,150.6649932861328,150.4949951171875,150.6529998779297,147645
1636990320,150.65919494628906,150.66000366210938,150.56149291992188,150.57679748535156,138216
1636990380,150.5800018310547,150.63499450683594,150.5500030517578,150.6300048828125,94890
1636990440,150.6199951171875,150.75999450683594,150.6199951171875,150.7449951171875,190394
1636990500,150.75,150.88499450683594,150.71499633789062,150.8699951171875,259797
1636990560,150.86500549316406,150.9199981689453,150.63999938964844,150.64500427246094,253509
1636990620,150.64999389648438,150.72500610351562,150.50999450683594,150.7194061279297,218522
1636990680,150.72000122070312,150.72500610351562,150.64999389648438,150.6699981689453,74881
1636990740,150.6699981689453,150.72500610351562,150.36000061035156,150.3699951171875,278965
1636990800,150.3800048828125,150.46629333496094,150.33999633789062,150.36000061035156,198339
1636990860,150.3699951171875,150.47999572753906,150.3699951171875,150.42970275878906,113886
1636990920,150.42999267578125,150.44000244140625,150.35000610351562,150.35000610351562,82318
1636990980,150.34500122070312,150.40499877929688,150.3300018310547,150.36000061035156,91626
1636991040,150.36500549316406,150.42999267578125,150.32000732421875,150.42999267578125,113505
1636991100,150.42999267578125,150.49000549316406,150.39999389648438,150.4600067138672,143926
1636991160,150.45989990234375,150.47999572753906,150.3699951171875,150.3800048828125,75992
1636991220,150.3699951171875,150.38999938964844,150.3300018310547,150.3800048828125,78567
1636991280,150.375,150.44000244140625,150.33999633789062,150.35000610351562,122719
1636991340,150.36000061035156,150.4199981689453,150.3000030517578,150.41000366210938,152287
1636991400,150.4207000732422,150.45419311523438,150.3800048828125,150.41000366210938,64963
1636991460,150.4199981689453,150.50999450683594,150.41000366210938,150.4600067138672,139630
1636991520,150.44000244140625,150.49000549316406,150.4300994873047,150.47999572753906,136973
1636991580,150.47999572753906,150.49000549316406,150.44000244140625,150.46499633789062,85583
1636991640,150.46170043945312,150.47610473632812,150.4199981689453,150.44000244140625,43887
1636991700,150.43499755859375,150.44529724121094,150.3000030517578,150.35499572753906,147460
1636991760,150.35000610351562,150.35000610351562,150.3000030517578,150.33450317382812,68194
1636991820,150.3300018310547,150.3699951171875,150.29100036621094,150.327392578125,77871
1636991880,150.31179809570312,150.38900756835938,150.3000030517578,150.3188018798828,84706
1636991940,150.31019592285156,150.3300018310547,150.30999755859375,150.3300018310547,72662
1636992000,150.32000732421875,150.3699951171875,150.30999755859375,150.33999633789062,109111
1636992060,150.33999633789062,150.43499755859375,150.33999633789062,150.38999938964844,63659
1636992120,150.38999938964844,150.4499969482422,150.375,150.4199981689453,71876
1636992180,150.42999267578125,150.49000549316406,150.4001007080078,150.48500061035156,101243
1636992240,150.48089599609375,150.52999877929688,150.3000030517578,150.34120178222656,247393
1636992300,150.34500122070312,150.4600067138672,150.3300018310547,150.45089721679688,119632
1636992360,150.4600067138672,150.49000549316406,150.38999938964844,150.42669677734375,93940
1636992420,150.4199981689453,150.48989868164062,150.39500427246094,150.4550018310547,83956
1636992480,150.4499969482422,150.4600067138672,150.32000732421875,150.35000610351562,116780
1636992540,150.35000610351562,150.38999938964844,150.33999633789062,150.3699951171875,65355
1636992600,150.375,150.39999389648438,150.35000610351562,150.38999938964844,57728
1636992660,150.39999389648438,150.41000366210938,150.30999755859375,150.30999755859375,68308
1636992720,150.30999755859375,150.3114013671875,150.2100067138672,150.25999450683594,127905
1636992780,150.26499938964844,150.30999755859375,150.22000122070312,150.30999755859375,125380
1636992840,150.30499267578125,150.34759521484375,150.2949981689453,150.31500244140625,64057
1636992900,150.32000732421875,150.35000610351562,150.25,150.35000610351562,59264
1636992960,150.35000610351562,150.41000366210938,150.1699981689453,150.1699981689453,188139
1636993020,150.17999267578125,150.22999572753906,150.1699981689453,150.1999969482422,103945
1636993080,150.19500732421875,150.22999572753906,150.0500030517578,150.11000061035156,201655
1636993140,150.11000061035156,150.14999389648438,150.07000732421875,150.11000061035156,68802
1636993200,150.1199951171875,150.1300048828125,150.0800018310547,150.08900451660156,63806
